2.467856597900390625e+01
2.466744613647460938e+01
2.465398025512695312e+01
2.463767242431640625e+01
2.461793708801269531e+01
2.459405899047851562e+01
2.456518745422363281e+01
2.453029441833496094e+01
2.448815345764160156e+01
2.443730354309082031e+01
2.437600708007812500e+01
2.430220794677734375e+01
2.421349334716796875e+01
2.410703086853027344e+01
2.397954940795898438e+01
2.382729339599609375e+01
2.364599800109863281e+01
2.343091011047363281e+01
2.317684555053710938e+01
2.287825965881347656e+01
2.252945518493652344e+01
2.212483596801757812e+01
2.165926361083984375e+01
2.112854576110839844e+01
2.052997589111328125e+01
1.986292457580566406e+01
1.912943458557128906e+01
1.833464813232421875e+01
1.748702621459960938e+01
1.659825706481933594e+01
1.568276023864746094e+01
1.475681972503662109e+01
1.383749294281005859e+01
1.294135284423828125e+01
1.208332347869873047e+01
1.127576160430908203e+01
1.052788257598876953e+01
9.845565795898437500e+00
9.231518745422363281e+00
8.685668945312500000e+00
8.205724716186523438e+00
7.787780284881591797e+00
7.426867961883544922e+00
7.117455005645751953e+00
6.853840827941894531e+00
6.630433082580566406e+00
6.441948413848876953e+00
6.283530712127685547e+00
6.150808811187744141e+00
6.039909839630126953e+00
5.947453022003173828e+00
5.870515823364257812e+00
5.806591033935546875e+00
5.753546714782714844e+00
5.709578514099121094e+00
5.673165321350097656e+00
5.643031120300292969e+00
5.618108272552490234e+00
5.597506046295166016e+00
5.580482482910156250e+00
5.566420555114746094e+00
5.554808616638183594e+00
5.545221805572509766e+00
5.537309169769287109e+00
5.530777931213378906e+00
5.525389194488525391e+00
5.520942211151123047e+00
5.517273902893066406e+00
5.514247417449951172e+00
5.511751174926757812e+00
5.509692192077636719e+00
5.507993221282958984e+00
5.506592750549316406e+00
5.505436897277832031e+00
5.504484176635742188e+00
5.503697872161865234e+00
5.503049373626708984e+00
5.502514839172363281e+00
5.502073764801025391e+00
5.501710414886474609e+00
5.501410484313964844e+00
5.501163005828857422e+00
5.500958919525146484e+00
5.500791072845458984e+00
5.500652313232421875e+00
5.500537872314453125e+00
5.500443458557128906e+00
5.500365734100341797e+00
5.500301361083984375e+00
5.500248908996582031e+00
5.500205039978027344e+00
5.500169277191162109e+00
5.500139236450195312e+00
5.500114917755126953e+00
5.500094890594482422e+00
5.500077724456787109e+00
5.500064373016357422e+00
5.500052928924560547e+00
5.500043392181396484e+00
5.500036239624023438e+00
