,0
0,9450.5087890625
1,8284.9423828125
2,7263.810546875
3,6253.19384765625
4,5138.65478515625
5,3865.596923828125
6,2514.4990234375
7,1518.6953125
8,1725.8529052734375
9,2585.787353515625
10,2525.1162109375
11,1912.5335693359375
12,1414.636962890625
13,1309.3829345703125
14,1479.3814697265625
15,1686.0767822265625
16,1789.131591796875
17,1761.69775390625
18,1633.3524169921875
19,1456.77392578125
20,1294.786865234375
21,1205.005126953125
22,1209.62109375
23,1266.3924560546875
24,1290.6678466796875
25,1243.36181640625
26,1201.0047607421875
27,1236.725341796875
28,1217.8883056640625
29,1136.828857421875
30,1072.06982421875
31,1050.273193359375
32,1053.0872802734375
33,1060.5228271484375
34,1063.476806640625
35,1058.297607421875
36,1042.3641357421875
37,1013.1759033203125
38,969.8966674804688
39,917.944091796875
40,874.1089477539062
41,848.4642944335938
42,807.822998046875
43,747.0204467773438
44,721.160888671875
45,689.322021484375
46,608.5316162109375
47,570.873046875
48,484.18743896484375
49,438.5879211425781
50,386.8761291503906
51,353.6532897949219
52,325.9403381347656
53,316.1173400878906
54,286.6644287109375
55,306.14208984375
56,277.52899169921875
57,280.6903381347656
58,272.3426513671875
59,222.0067596435547
60,201.53123474121094
61,196.23890686035156
62,161.9322509765625
63,120.27506256103516
64,120.690185546875
65,133.8971405029297
66,111.07935333251953
67,105.28628540039062
68,128.65692138671875
69,123.83563232421875
70,113.37699890136719
71,125.41486358642578
72,117.67235565185547
73,110.40103149414062
74,117.57865905761719
75,106.49815368652344
76,98.17274475097656
77,102.50308990478516
78,98.54244232177734
79,87.84415435791016
80,86.28408813476562
81,90.5766830444336
82,87.92516326904297
83,80.96345520019531
84,80.41902160644531
85,81.3367919921875
86,76.0252456665039
87,74.81961822509766
88,74.87178039550781
89,71.50679779052734
90,72.42383575439453
91,70.97158813476562
92,72.07710266113281
93,71.62971496582031
94,71.71978759765625
95,71.54911804199219
96,71.14649200439453
97,70.73291015625
98,69.78475952148438
99,69.86978912353516
100,69.28128814697266
101,69.67024230957031
102,69.33651733398438
103,70.01075744628906
104,69.722900390625
105,69.82889556884766
106,69.51071166992188
107,69.41971588134766
108,69.02998352050781
109,68.72368621826172
110,68.66710662841797
111,68.49154663085938
112,68.52339172363281
113,68.38676452636719
114,68.44419860839844
115,68.203369140625
116,68.1046142578125
117,67.97470092773438
118,67.80281829833984
119,67.759765625
120,67.66243743896484
121,67.76113891601562
122,67.68164825439453
123,67.67444610595703
124,67.69682312011719
125,67.59642028808594
126,67.60951232910156
127,67.48961639404297
128,67.46759033203125
129,67.42498016357422
130,67.35250854492188
131,67.39749908447266
132,67.30513000488281
133,67.27252960205078
134,67.25570678710938
135,67.17427825927734
136,67.13164520263672
137,67.08515167236328
138,67.03633880615234
139,66.9918212890625
140,66.95316314697266
141,66.9177474975586
142,66.8837661743164
143,66.84551239013672
144,66.81114196777344
145,66.77714538574219
146,66.74295043945312
147,66.70838165283203
148,66.6749267578125
149,66.65238189697266
150,66.62136840820312
151,66.5918197631836
152,66.56259155273438
153,66.52385711669922
154,66.482177734375
155,66.47309112548828
156,66.43456268310547
157,66.3853759765625
158,66.35752868652344
159,66.32471466064453
160,66.29041290283203
161,66.26276397705078
162,66.22345733642578
163,66.1957778930664
164,66.17974853515625
165,66.13088989257812
166,66.09797668457031
167,66.08842468261719
168,66.03436279296875
169,66.01773071289062
170,65.97313690185547
171,65.9367904663086
172,65.90082550048828
173,65.864013671875
174,65.84412384033203
175,65.8232421875
176,65.77747344970703
177,65.74681091308594
178,65.72314453125
179,65.67974853515625
180,65.64537048339844
181,65.62457275390625
182,65.58560180664062
183,65.54704284667969
184,65.5228271484375
185,65.48500061035156
186,65.45539855957031
187,65.42842864990234
188,65.38841247558594
189,65.36521911621094
190,65.33769226074219
191,65.29341125488281
192,65.25948333740234
193,65.25901794433594
194,65.28424835205078
195,65.21006774902344
196,65.13929748535156
197,65.1884536743164
198,65.16119384765625
199,65.07893371582031
200,65.00616455078125
201,65.01221466064453
202,65.01234436035156
203,64.92639923095703
204,64.89246368408203
205,64.87857055664062
206,64.81546020507812
207,64.79801940917969
208,64.78987884521484
209,64.74342346191406
210,64.69788360595703
211,64.66094970703125
212,64.66365051269531
213,64.63737487792969
214,64.57803344726562
215,64.52899169921875
216,64.5599136352539
217,64.540283203125
218,64.49596405029297
219,64.41780853271484
220,64.39556884765625
221,64.46122741699219
222,64.43865203857422
223,64.29728698730469
224,64.26087951660156
225,64.31253814697266
226,64.3080062866211
227,64.1871566772461
228,64.11959838867188
229,64.19300842285156
230,64.27986145019531
231,64.22423553466797
232,64.06693267822266
233,63.963409423828125
234,64.00642395019531
235,64.12530517578125
236,64.13778686523438
237,64.00452423095703
238,63.83774948120117
239,63.77537536621094
240,63.927635192871094
241,64.1141128540039
242,64.10565185546875
243,63.8895263671875
244,63.62501525878906
245,63.63839340209961
246,63.9560546875
247,64.28012084960938
248,64.5630874633789
249,64.45101928710938
250,64.01405334472656
251,63.56800079345703
252,63.36067199707031
253,63.705772399902344
254,64.30140686035156
255,64.57762908935547
256,64.32203674316406
257,63.44652557373047
258,63.190773010253906
259,63.55677032470703
260,64.06187438964844
261,64.27621459960938
262,64.04136657714844
263,63.661033630371094
264,63.37855529785156
265,63.11884307861328
266,62.919456481933594
267,62.89970397949219
268,62.90230941772461
269,62.931087493896484
270,63.081687927246094
271,63.22730255126953
272,63.31979751586914
273,63.31005859375
274,63.22900390625
275,63.068626403808594
276,62.89645004272461
277,62.73311233520508
278,62.63517379760742
279,62.55110168457031
280,62.4801139831543
281,62.42566680908203
282,62.44172668457031
283,62.47541809082031
284,62.53929901123047
285,62.627838134765625
286,62.586002349853516
287,62.57331848144531
288,62.582305908203125
289,62.63616180419922
290,62.774009704589844
291,63.01414489746094
292,63.46923065185547
293,64.1895980834961
294,65.48918151855469
295,67.22486877441406
296,69.84362030029297
297,71.93132019042969
298,73.6124496459961
299,71.73296356201172
300,68.06758117675781
301,63.672828674316406
302,61.824554443359375
303,63.45664978027344
304,66.7404556274414
305,68.83441162109375
306,67.37364959716797
307,64.35139465332031
308,61.922401428222656
309,61.86564636230469
310,63.50852966308594
311,64.7330551147461
312,64.17373657226562
313,62.46957015991211
314,61.40076446533203
315,62.002532958984375
316,63.285587310791016
317,63.72344970703125
318,62.895904541015625
319,61.52005386352539
320,61.189395904541016
321,61.70838928222656
322,62.76814270019531
323,62.69573974609375
324,62.05508041381836
325,61.42192077636719
326,61.003334045410156
327,61.03353500366211
328,61.32876205444336
329,61.587799072265625
330,61.58176040649414
331,61.333404541015625
332,61.152427673339844
333,60.91937255859375
334,60.739036560058594
335,60.668304443359375
336,60.62019348144531
337,60.592681884765625
338,60.578853607177734
339,60.59182357788086
340,60.59231185913086
341,60.56633758544922
342,60.51093292236328
343,60.44293212890625
344,60.370967864990234
345,60.3070182800293
346,60.27156066894531
347,60.25727081298828
348,60.19861602783203
349,60.1614875793457
350,60.14002227783203
351,60.15287780761719
352,60.17920684814453
353,60.30271911621094
354,60.46601104736328
355,60.64082336425781
356,60.83004379272461
357,61.01958465576172
358,61.2559700012207
359,61.55811309814453
360,61.90235900878906
361,62.18267059326172
362,62.451210021972656
363,62.543487548828125
364,62.531463623046875
365,62.21342468261719
366,61.78399658203125
367,61.214561462402344
368,61.1470947265625
369,61.38105010986328
370,61.45130157470703
371,61.35650634765625
372,61.135955810546875
373,60.73928451538086
374,60.32238006591797
375,59.97380065917969
